epoch,train_loss,val_rmse_c,k_ratio,alpha_base,source_gain,loss_data,loss_rollout,loss_ic,loss_bc,loss_pde,loss_param
1,1.4247963428497314,14.244013786315918,1.0,0.3011941909790039,0.6065306663513184,0.1424410492181778,0.004823343362659216,0.0,0.0,0.0,0.0
2,0.267246812582016,12.536964416503906,1.0,0.3011941909790039,0.6065306663513184,0.026695942506194115,0.0035922275856137276,0.0,0.0,0.0,0.0
3,0.20727436244487762,12.098655700683594,1.0,0.3011941909790039,0.6065306663513184,0.020692426711320877,0.004376254975795746,0.0,0.0,0.0,0.0
4,0.19282758235931396,9.15825366973877,1.0,0.3011941909790039,0.6065306663513184,0.019238637760281563,0.0055151162669062614,0.0,0.0,0.0,0.0
5,0.10969802737236023,8.241780281066895,1.0,0.3011941909790039,0.6065306663513184,0.010958199389278889,0.0014504368882626295,0.0,0.0,0.0,0.0
6,0.0887727215886116,7.645905494689941,1.0,0.3011941909790039,0.6065306663513184,0.008862752467393875,0.0018149891402572393,0.0,0.0,0.0,0.0
7,0.07622796297073364,5.7795867919921875,1.0,0.3011941909790039,0.6065306663513184,0.0076161944307386875,0.0008252437692135572,0.0,0.0,0.0,0.0
8,0.043025147169828415,7.784985065460205,1.0,0.3011941909790039,0.6065306663513184,0.004299292340874672,0.00040281887049786747,0.0,0.0,0.0,0.0
9,0.07902256399393082,7.942883491516113,1.0,0.3011941909790039,0.6065306663513184,0.00789894349873066,0.00041417908505536616,0.0,0.0,0.0,0.0
10,0.08233670145273209,5.763075828552246,1.0,0.3011941909790039,0.6065306663513184,0.008229735307395458,0.000491785176564008,0.0,0.0,0.0,0.0
11,0.042801011353731155,6.685500144958496,1.0,0.3011941909790039,0.6065306663513184,0.004275735933333635,0.0005456733633764088,0.0,0.0,0.0,0.0
12,0.05797989293932915,7.086239814758301,1.0,0.3011941909790039,0.6065306663513184,0.005793525837361813,0.0005579006392508745,0.0,0.0,0.0,0.0
13,0.06524918228387833,6.196895599365234,1.0,0.3011941909790039,0.6065306663513184,0.006521214731037617,0.00046293329796753824,0.0,0.0,0.0,0.0
14,0.04959939420223236,6.150911808013916,1.0,0.3011941909790039,0.6065306663513184,0.004956521093845367,0.00042728360858745873,0.0,0.0,0.0,0.0
15,0.0488789901137352,5.829655170440674,1.0,0.3011941909790039,0.6065306663513184,0.004884442314505577,0.0004320833249948919,0.0,0.0,0.0,0.0
16,0.04383544251322746,5.897653579711914,1.0,0.3011941909790039,0.6065306663513184,0.004380115307867527,0.00042863356065936387,0.0,0.0,0.0,0.0
17,0.04490453004837036,6.099199295043945,1.0,0.3011941909790039,0.6065306663513184,0.004486794117838144,0.0004573631740640849,0.0,0.0,0.0,0.0
18,0.0480753593146801,5.368874549865723,1.0,0.3011941909790039,0.6065306663513184,0.004804904107004404,0.00032898312201723456,0.0,0.0,0.0,0.0
19,0.03696921095252037,5.482059478759766,1.0,0.3011941909790039,0.6065306663513184,0.0036954476963728666,0.00018418907711748034,0.0,0.0,0.0,0.0
20,0.03859536349773407,5.818833827972412,1.0,0.3011941909790039,0.6065306663513184,0.0038576903752982616,0.0002307144895894453,0.0,0.0,0.0,0.0
21,0.043635834008455276,5.532932758331299,1.0,0.3011941909790039,0.6065306663513184,0.0043609533458948135,0.00032874784665182233,0.0,0.0,0.0,0.0
22,0.039330605417490005,5.425965309143066,1.0,0.3011941909790039,0.6065306663513184,0.003930455073714256,0.0003257019561715424,0.0,0.0,0.0,0.0
23,0.03776006028056145,5.416621685028076,1.0,0.3011941909790039,0.6065306663513184,0.0037738706450909376,0.0002669187670107931,0.0,0.0,0.0,0.0
24,0.03763636201620102,5.257077693939209,1.0,0.3011941909790039,0.6065306663513184,0.0037618617061525583,0.0002218115987489,0.0,0.0,0.0,0.0
25,0.035449203103780746,5.371376037597656,1.0,0.3011941909790039,0.6065306663513184,0.0035433650482445955,0.00019439928291831166,0.0,0.0,0.0,0.0
26,0.03714261204004288,5.35266637802124,1.0,0.3011941909790039,0.6065306663513184,0.0037129567936062813,0.00016306806355714798,0.0,0.0,0.0,0.0
27,0.03690661862492561,5.147586822509766,1.0,0.3011941909790039,0.6065306663513184,0.0036896232049912214,0.00012984655040781945,0.0,0.0,0.0,0.0
28,0.03400585055351257,5.251960754394531,1.0,0.3011941909790039,0.6065306663513184,0.003399545792490244,0.000129935986478813,0.0,0.0,0.0,0.0
29,0.03537052497267723,5.280118465423584,1.0,0.3011941909790039,0.6065306663513184,0.0035357498563826084,0.000162835480296053,0.0,0.0,0.0,0.0
30,0.035753633826971054,5.155070781707764,1.0,0.3011941909790039,0.6065306663513184,0.003574018133804202,0.0001681688881944865,0.0,0.0,0.0,0.0
31,0.03410238400101662,5.193322658538818,1.0,0.3011941909790039,0.6065306663513184,0.0034090979024767876,0.00014252324763219804,0.0,0.0,0.0,0.0
32,0.03471771627664566,5.135251045227051,1.0,0.3011941909790039,0.6065306663513184,0.003470756346359849,0.0001268736959900707,0.0,0.0,0.0,0.0
33,0.03393369913101196,5.093524932861328,1.0,0.3011941909790039,0.6065306663513184,0.0033923948649317026,0.00012187390530016273,0.0,0.0,0.0,0.0
34,0.033290550112724304,5.172862529754639,1.0,0.3011941909790039,0.6065306663513184,0.003328038612380624,0.0001270318462047726,0.0,0.0,0.0,0.0
35,0.03431284800171852,5.085468769073486,1.0,0.3011941909790039,0.6065306663513184,0.0034302498679608107,0.00012934202095493674,0.0,0.0,0.0,0.0
36,0.03318874165415764,5.042723178863525,1.0,0.3011941909790039,0.6065306663513184,0.0033180031459778547,0.00010885613301070407,0.0,0.0,0.0,0.0
37,0.03274964541196823,5.079059600830078,1.0,0.3011941909790039,0.6065306663513184,0.0032742188777774572,9.322295954916626e-05,0.0,0.0,0.0,0.0
38,0.03328993543982506,5.041929721832275,1.0,0.3011941909790039,0.6065306663513184,0.0033282143995165825,9.736001084093004e-05,0.0,0.0,0.0,0.0
39,0.032697416841983795,5.070718765258789,1.0,0.3011941909790039,0.6065306663513184,0.003268925938755274,0.00010199128882959485,0.0,0.0,0.0,0.0
40,0.0329446941614151,5.05009126663208,1.0,0.3011941909790039,0.6065306663513184,0.003293702844530344,9.581995982443914e-05,0.0,0.0,0.0,0.0
41,0.03263469785451889,4.9855194091796875,1.0,0.3011941909790039,0.6065306663513184,0.0032628325279802084,7.965776603668928e-05,0.0,0.0,0.0,0.0
42,0.03185984492301941,5.013426303863525,1.0,0.3011941909790039,0.6065306663513184,0.0031854198314249516,7.059338531689718e-05,0.0,0.0,0.0,0.0
43,0.03229077160358429,5.008928298950195,1.0,0.3011941909790039,0.6065306663513184,0.0032284629996865988,7.680018461542204e-05,0.0,0.0,0.0,0.0
44,0.03215189278125763,5.0087080001831055,1.0,0.3011941909790039,0.6065306663513184,0.0032145038712769747,8.567137410864234e-05,0.0,0.0,0.0,0.0
45,0.031984686851501465,5.013095378875732,1.0,0.3011941909790039,0.6065306663513184,0.003197738667950034,9.12814648472704e-05,0.0,0.0,0.0,0.0
46,0.03193947300314903,4.971405506134033,1.0,0.3011941909790039,0.6065306663513184,0.0031932364217936993,8.885041461326182e-05,0.0,0.0,0.0,0.0
47,0.03138837218284607,4.9835944175720215,1.0,0.3011941909790039,0.6065306663513184,0.003138192230835557,8.061571134021506e-05,0.0,0.0,0.0,0.0
48,0.03155415505170822,4.986379623413086,1.0,0.3011941909790039,0.6065306663513184,0.0031547897960990667,7.822793122613803e-05,0.0,0.0,0.0,0.0
49,0.03150167688727379,4.9762139320373535,1.0,0.3011941909790039,0.6065306663513184,0.003149548079818487,7.743748574284837e-05,0.0,0.0,0.0,0.0
50,0.031211799010634422,4.983039855957031,1.0,0.3011941909790039,0.6065306663513184,0.003120598616078496,7.267073669936508e-05,0.0,0.0,0.0,0.0
51,0.03118310123682022,4.964461803436279,1.0,0.3011941909790039,0.6065306663513184,0.003117765299975872,6.809709157096222e-05,0.0,0.0,0.0,0.0
52,0.030898019671440125,4.975621700286865,1.0,0.3011941909790039,0.6065306663513184,0.003089248901233077,6.91226014168933e-05,0.0,0.0,0.0,0.0
53,0.031021852046251297,4.9774322509765625,1.0,0.3011941909790039,0.6065306663513184,0.0031015838030725718,7.519022619817406e-05,0.0,0.0,0.0,0.0
54,0.030965806916356087,4.96872615814209,1.0,0.3011941909790039,0.6065306663513184,0.0030959690921008587,7.643497519893572e-05,0.0,0.0,0.0,0.0
55,0.030728809535503387,4.969945430755615,1.0,0.3011941909790039,0.6065306663513184,0.0030723039526492357,7.213792559923604e-05,0.0,0.0,0.0,0.0
56,0.03066241927444935,4.957854270935059,1.0,0.3011941909790039,0.6065306663513184,0.0030656964518129826,6.819739064667374e-05,0.0,0.0,0.0,0.0
57,0.030495936051011086,4.966220378875732,1.0,0.3011941909790039,0.6065306663513184,0.0030490609351545572,6.658592610619962e-05,0.0,0.0,0.0,0.0
58,0.030609361827373505,4.956970691680908,1.0,0.3011941909790039,0.6065306663513184,0.0030603953637182713,6.762050179531798e-05,0.0,0.0,0.0,0.0
59,0.03043338656425476,4.956124782562256,1.0,0.3011941909790039,0.6065306663513184,0.003042800584807992,6.725616549374536e-05,0.0,0.0,0.0,0.0
60,0.03035508468747139,4.945803165435791,1.0,0.3011941909790039,0.6065306663513184,0.003034979570657015,6.612113793380558e-05,0.0,0.0,0.0,0.0
61,0.030221989378333092,4.94182825088501,1.0,0.3011941909790039,0.6065306663513184,0.003021677490323782,6.51587251923047e-05,0.0,0.0,0.0,0.0
62,0.030214965343475342,4.936550617218018,1.0,0.3011941909790039,0.6065306663513184,0.0030209727119654417,6.547260272782296e-05,0.0,0.0,0.0,0.0
63,0.030139392241835594,4.927703380584717,1.0,0.3011941909790039,0.6065306663513184,0.00301341712474823,6.525758362840861e-05,0.0,0.0,0.0,0.0
64,0.029972517862915993,4.916314125061035,1.0,0.3011941909790039,0.6065306663513184,0.0029967438895255327,6.349362956825644e-05,0.0,0.0,0.0,0.0
65,0.02982053905725479,4.903298854827881,1.0,0.3011941909790039,0.6065306663513184,0.0029815586749464273,6.190071144374087e-05,0.0,0.0,0.0,0.0
66,0.029700867831707,4.895226001739502,1.0,0.3011941909790039,0.6065306663513184,0.0029695890843868256,6.220958312042058e-05,0.0,0.0,0.0,0.0
67,0.02961110696196556,4.883484840393066,1.0,0.3011941909790039,0.6065306663513184,0.002960607409477234,6.290443707257509e-05,0.0,0.0,0.0,0.0
68,0.0294328685849905,4.8674540519714355,1.0,0.3011941909790039,0.6065306663513184,0.0029427921399474144,6.184267840581015e-05,0.0,0.0,0.0,0.0
69,0.02924671210348606,4.848138809204102,1.0,0.3011941909790039,0.6065306663513184,0.002924189902842045,6.015584949636832e-05,0.0,0.0,0.0,0.0
70,0.029071565717458725,4.832496643066406,1.0,0.3011941909790039,0.6065306663513184,0.0029066833667457104,5.914212670177221e-05,0.0,0.0,0.0,0.0
71,0.028908047825098038,4.817289352416992,1.0,0.3011941909790039,0.6065306663513184,0.002890333766117692,5.887508814339526e-05,0.0,0.0,0.0,0.0
72,0.028712982311844826,4.79348087310791,1.0,0.3011941909790039,0.6065306663513184,0.002870830474421382,5.845333726028912e-05,0.0,0.0,0.0,0.0
73,0.028461817651987076,4.770944595336914,1.0,0.3011941909790039,0.6065306663513184,0.0028457215521484613,5.7532928622094914e-05,0.0,0.0,0.0,0.0
74,0.028253644704818726,4.749199390411377,1.0,0.3011941909790039,0.6065306663513184,0.0028249057941138744,5.7333807490067557e-05,0.0,0.0,0.0,0.0
75,0.02797725424170494,4.728961944580078,1.0,0.3011941909790039,0.6065306663513184,0.002797268098220229,5.716507075703703e-05,0.0,0.0,0.0,0.0
76,0.027711478993296623,4.698612689971924,1.0,0.3011941909790039,0.6065306663513184,0.0027706969995051622,5.635764682665467e-05,0.0,0.0,0.0,0.0
77,0.027375800535082817,4.6733078956604,1.0,0.3011941909790039,0.6065306663513184,0.0027371402829885483,5.49799224245362e-05,0.0,0.0,0.0,0.0
78,0.027030766010284424,4.65280818939209,1.0,0.3011941909790039,0.6065306663513184,0.00270264339633286,5.416731437435374e-05,0.0,0.0,0.0,0.0
79,0.026714207604527473,4.623973846435547,1.0,0.3011941909790039,0.6065306663513184,0.0026709886733442545,5.4019797971704975e-05,0.0,0.0,0.0,0.0
80,0.026370501145720482,4.601570129394531,1.0,0.3011941909790039,0.6065306663513184,0.002636623103171587,5.338431219570339e-05,0.0,0.0,0.0,0.0
81,0.026016414165496826,4.578497409820557,1.0,0.3011941909790039,0.6065306663513184,0.00260122399777174,5.218672231421806e-05,0.0,0.0,0.0,0.0
82,0.025736596435308456,4.565042972564697,1.0,0.3011941909790039,0.6065306663513184,0.00257324636913836,5.165865150047466e-05,0.0,0.0,0.0,0.0
