epoch,train_loss,val_rmse_c,k_ratio,alpha_base,source_gain,loss_data,loss_rollout,loss_ic,loss_bc,loss_pde,loss_param
44,0.021617811173200607,4.191064834594727,1.0,0.3011941909790039,0.6065306663513184,0.0021614052820950747,6.265133561100811e-05,0.0,0.0,0.0,0.0
45,0.02151755429804325,4.152276515960693,1.0,0.3011941909790039,0.6065306663513184,0.0021513805259019136,6.248825957300141e-05,0.0,0.0,0.0,0.0
46,0.021120524033904076,4.111555576324463,1.0,0.3011941909790039,0.6065306663513184,0.002111705718562007,5.778614286100492e-05,0.0,0.0,0.0,0.0
47,0.020684048533439636,4.101374626159668,1.0,0.3011941909790039,0.6065306663513184,0.002068056259304285,5.8121939218835905e-05,0.0,0.0,0.0,0.0
48,0.020584138110280037,4.078512191772461,1.0,0.3011941909790039,0.6065306663513184,0.0020580440759658813,6.162634235806763e-05,0.0,0.0,0.0,0.0
49,0.020366515964269638,4.04646635055542,1.0,0.3011941909790039,0.6065306663513184,0.0020362709183245897,6.345819565467536e-05,0.0,0.0,0.0,0.0
50,0.020078584551811218,3.9918222427368164,1.0,0.3011941909790039,0.6065306663513184,0.0020074846688658,6.230032158782706e-05,0.0,0.0,0.0,0.0
51,0.019617076963186264,3.953256368637085,1.0,0.3011941909790039,0.6065306663513184,0.0019613115582615137,6.601877248613164e-05,0.0,0.0,0.0,0.0
52,0.019299963489174843,3.923849105834961,1.0,0.3011941909790039,0.6065306663513184,0.0019295718520879745,7.073395681800321e-05,0.0,0.0,0.0,0.0
53,0.019050976261496544,3.886345863342285,1.0,0.3011941909790039,0.6065306663513184,0.0019046877278015018,6.833252700744197e-05,0.0,0.0,0.0,0.0
54,0.018653837963938713,3.8747920989990234,1.0,0.3011941909790039,0.6065306663513184,0.0018649785779416561,6.751197361154482e-05,0.0,0.0,0.0,0.0
55,109766.9453125,6.014096736907959,1.0,0.30059242248535156,0.6077059507369995,0.0018531510140746832,6.197528273332864e-05,0.00015551011892966926,59.91474151611328,2195278.5,0.0
56,15618.857421875,9.981627464294434,1.0,0.29999127984046936,0.608765721321106,0.004376378376036882,0.0003301064425613731,0.000701901619322598,12.59521198272705,312363.65625,0.0
57,815.52880859375,11.317770957946777,1.0,0.29939067363739014,0.6095913052558899,0.012938007712364197,0.0011540831765159965,0.0016943749506026506,1.5807945728302002,16306.3388671875,0.0
58,48.521400451660156,13.159271240234375,1.0,0.29878997802734375,0.6105524301528931,0.01676260493695736,0.0018085286719724536,0.004418177530169487,0.24137373268604279,966.6551513671875,0.0
59,6.624545574188232,15.332571029663086,1.0,0.2982095181941986,0.610404908657074,0.022737285122275352,0.002258009510114789,0.007562173064798117,0.05071926489472389,127.58753967285156,0.0
60,15.158255577087402,17.271085739135742,1.0,0.29762783646583557,0.6107954382896423,0.03094913810491562,0.002665590262040496,0.011097706854343414,0.09450998902320862,296.43365478515625,0.0
61,6.326411247253418,18.982873916625977,1.0,0.2970486283302307,0.6114954352378845,0.039314091205596924,0.0029054272454231977,0.017960086464881897,0.027347728610038757,117.91617584228516,0.0
62,0.8002604246139526,20.0263671875,1.0,0.29648569226264954,0.6123592853546143,0.047525759786367416,0.0030864153522998095,0.027734294533729553,0.009431231766939163,5.3775506019592285,0.0
63,0.6514937281608582,19.926410675048828,1.0,0.2959587872028351,0.6126582622528076,0.05292331054806709,0.0031190814916044474,0.030342204496264458,0.0025565235409885645,1.2252243757247925,0.0
64,0.6853286027908325,19.02589988708496,1.0,0.29545608162879944,0.6129899024963379,0.0524052195250988,0.0030053057707846165,0.026315128430724144,0.0012102773180231452,2.168107032775879,0.0
65,0.5905440449714661,17.287351608276367,1.0,0.29497236013412476,0.6134925484657288,0.04776968061923981,0.0028428216464817524,0.02240382693707943,0.0009418653789907694,1.3564382791519165,0.0
66,0.4919391870498657,15.089378356933594,1.0,0.2945064604282379,0.6138264536857605,0.03941912204027176,0.0026698820292949677,0.01788002997636795,0.0008597970590926707,1.2356945276260376,0.0
67,0.3669676184654236,13.000956535339355,1.0,0.2940566837787628,0.6137869358062744,0.030004749074578285,0.0026429437566548586,0.012414625845849514,0.0006825585151091218,0.8379635214805603,0.0
68,0.2504318952560425,11.383344650268555,1.0,0.29363080859184265,0.6133319735527039,0.022244783118367195,0.002947891131043434,0.007305561564862728,0.0004703880404122174,0.26345089077949524,0.0
69,0.22328324615955353,10.476789474487305,1.0,0.2932046353816986,0.6134471297264099,0.01702803745865822,0.003532344475388527,0.0024419217370450497,0.0012169480323791504,0.956925094127655,0.0
70,0.25380739569664,8.664600372314453,1.0,0.2927705645561218,0.6130801439285278,0.01440830435603857,0.003935046028345823,0.0002880395040847361,0.0016460211481899023,2.1765975952148438,0.0
71,0.14902682602405548,8.276724815368652,1.0,0.29231691360473633,0.6124680042266846,0.009823247790336609,0.003036632901057601,6.362865678966045e-05,0.002012826967984438,1.0076849460601807,0.0
72,0.14140154421329498,7.742671012878418,1.0,0.2918685972690582,0.6124529242515564,0.00894343201071024,0.0017646199557930231,0.0004228202742524445,0.002012563869357109,1.0183014869689941,0.0
73,0.2999165654182434,7.932006359100342,1.0,0.29140716791152954,0.6121677756309509,0.007796391844749451,0.0018463184824213386,0.0006660933140665293,0.009712806902825832,4.400480270385742,0.0
74,0.14603805541992188,7.828919887542725,1.0,0.2909288704395294,0.6119800209999084,0.008188131265342236,0.0020231411326676607,0.0006748818559572101,0.005670259241014719,1.2480417490005493,0.0
75,0.12184038758277893,8.666594505310059,1.0,0.2904367446899414,0.6121819019317627,0.007981701754033566,0.0015363902784883976,0.00025550619466230273,0.001668458105996251,0.8267348408699036,0.0
76,0.10730446130037308,8.895869255065918,1.0,0.2899749279022217,0.6125290393829346,0.009814944118261337,0.001314571243710816,1.43530792229285e-06,0.0004914759774692357,0.18097414076328278,0.0
77,0.10747946798801422,8.433313369750977,1.0,0.28954949975013733,0.6127570271492004,0.010350868105888367,0.0014078881358727813,0.0001793393457774073,0.0002502526913303882,0.07030241936445236,0.0
78,0.10263559222221375,7.2764387130737305,1.0,0.28914833068847656,0.6127596497535706,0.009293700568377972,0.0014106108574196696,0.0002850572345778346,0.00022602759418077767,0.18065057694911957,0.0
79,0.08549298346042633,6.514304161071777,1.0,0.2887577414512634,0.6125688552856445,0.0068894666619598866,0.0012674748431891203,0.0001713471137918532,0.00035530555760487914,0.3232361078262329,0.0
80,0.0741344466805458,6.363399982452393,1.0,0.2883725166320801,0.6121209859848022,0.005497364792972803,0.0011226506903767586,3.971860132878646e-05,0.0005146662006154656,0.3797653019428253,0.0
81,0.06387940794229507,6.7209343910217285,1.0,0.2880030870437622,0.6116774678230286,0.005241843871772289,0.001412222976796329,1.2256659829290584e-06,0.0005918339593335986,0.2268838882446289,0.0
82,0.06766059249639511,6.260478973388672,1.0,0.287651389837265,0.6113379597663879,0.005861399229615927,0.0016356375999748707,2.6730747777037323e-05,0.0006377220270223916,0.1772623062133789,0.0
83,0.059614092111587524,5.676825523376465,1.0,0.28731584548950195,0.611057460308075,0.0050629605539143085,0.0009735420462675393,1.5348407032433897e-05,0.0006549954414367676,0.1772526055574417,0.0
84,0.04530944675207138,5.710568904876709,1.0,0.28700491786003113,0.6105400919914246,0.0041408902034163475,0.0008697747834958136,1.1621826843111194e-06,0.00032057761563919485,0.07659998536109924,0.0
85,0.047370485961437225,6.012730598449707,1.0,0.2867133915424347,0.6098551750183105,0.004191424231976271,0.0007631484186276793,6.621024567721179e-06,0.0002903367858380079,0.10765392333269119,0.0
86,0.053317416459321976,6.00939416885376,1.0,0.2864369750022888,0.6090632081031799,0.004656438250094652,0.0007314301328733563,2.3429558495990932e-05,0.0003304802521597594,0.1329152137041092,0.0
87,0.051458850502967834,5.745272636413574,1.0,0.2861771285533905,0.6082297563552856,0.004653112962841988,0.0007217660313472152,1.4525045116897672e-05,0.0002562283189035952,0.09685106575489044,0.0
88,0.04580187052488327,5.391723155975342,1.0,0.2859351634979248,0.6073549389839172,0.0042447675950825214,0.0006254635518416762,6.456068604165921e-07,0.00019308243645355105,0.0661143884062767,0.0
89,0.03981206566095352,5.425877571105957,1.0,0.2857101857662201,0.606545627117157,0.0037217100616544485,0.0004843487695325166,2.267684749313048e-06,0.00018914040992967784,0.05103825777769089,0.0
